message,timestamp,severity,tags,attributes
"Get:5 http://deb.debian.org/debian bookworm-updates/main amd64 Packages [6924 B]
",2026-04-13T06:32:07.40386751Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:07.40386751Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"Get:5 http://deb.debian.org/debian bookworm-updates/main amd64 Packages [6924 B]
",2026-04-13T06:32:07.431586502Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:07.431586502Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Get:6 http://deb.debian.org/debian-security bookworm-security/main amd64 Packages [294 kB]
",2026-04-13T06:32:07.459915271Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:07.459915271Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"Get:6 http://deb.debian.org/debian-security bookworm-security/main amd64 Packages [294 kB]
",2026-04-13T06:32:07.480574268Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:07.480574268Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Fetched 9347 kB in 2s (5026 kB/s)
Reading package lists...",2026-04-13T06:32:09.022165313Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:09.022165313Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"Fetched 9347 kB in 2s (5102 kB/s)
Reading package lists...",2026-04-13T06:32:09.023838831Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:09.023838831Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"
",2026-04-13T06:32:09.890145814Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:09.890145814Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
Reading package lists...,2026-04-13T06:32:09.938298373Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:09.938298373Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"
",2026-04-13T06:32:09.985007087Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:09.985007087Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
Reading package lists...,2026-04-13T06:32:10.026343688Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:10.026343688Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"
",2026-04-13T06:32:10.774164394Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:10.774164394Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
Building dependency tree...,2026-04-13T06:32:10.794209559Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:10.794209559Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"
Reading state information...",2026-04-13T06:32:11.051254123Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:11.051254123Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"
",2026-04-13T06:32:11.051847696Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:11.051847696Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"
",2026-04-13T06:32:11.076271752Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:11.076271752Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
Building dependency tree...,2026-04-13T06:32:11.099831664Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:11.099831664Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"The following additional packages will be installed:
",2026-04-13T06:32:11.468559205Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:11.468559205Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"  libssl3
",2026-04-13T06:32:11.469237237Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:11.469237237Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"Suggested packages:
  ca-certificates
",2026-04-13T06:32:11.473015397Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:11.473015397Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"
Reading state information...",2026-04-13T06:32:11.482526729Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:11.482526729Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"
",2026-04-13T06:32:11.484264545Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:11.484264545Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"The following NEW packages will be installed:
",2026-04-13T06:32:11.51714647Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:11.51714647Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"  libssl3 openssl
",2026-04-13T06:32:11.519071188Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:11.519071188Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"0 upgraded, 2 newly installed, 0 to remove and 0 not upgraded.
Need to get 3467 kB of archives.
After this operation, 8537 kB of additional disk space will be used.
Get:1 http://deb.debian.org/debian-security bookworm-security/main amd64 libssl3 amd64 3.0.19-1~deb12u2 [2032 kB]
",2026-04-13T06:32:11.580762758Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:11.580762758Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"Get:2 http://deb.debian.org/debian-security bookworm-security/main amd64 openssl amd64 3.0.19-1~deb12u2 [1435 kB]
",2026-04-13T06:32:11.621185175Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:11.621185175Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"debconf: delaying package configuration, since apt-utils is not installed
",2026-04-13T06:32:11.908051441Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":2,""timestamp"":""2026-04-13T06:32:11.908051441Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"Fetched 3467 kB in 0s (39.0 MB/s)
",2026-04-13T06:32:11.978743341Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:11.978743341Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"Selecting previously unselected package libssl3:amd64.
(Reading database ... ",2026-04-13T06:32:12.020563099Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.020563099Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"(Reading database ... 5%(Reading database ... 10%(Reading database ... 15%(Reading database ... 20%(Reading database ... 25%(Reading database ... 30%(Reading database ... 35%(Reading database ... 40%(Reading database ... 45%(Reading database ... 50%(Reading database ... 55%",2026-04-13T06:32:12.023387994Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.023387994Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"(Reading database ... 60%(Reading database ... 65%(Reading database ... 70%",2026-04-13T06:32:12.024234865Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.024234865Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"The following additional packages will be installed:
",2026-04-13T06:32:12.025056566Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.025056566Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"  dirmngr gnupg-l10n gnupg-utils gpg gpg-agent gpg-wks-client gpg-wks-server
",2026-04-13T06:32:12.025586236Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.025586236Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"  gpgconf gpgsm libassuan0 libbrotli1 libcurl4 libgssapi-krb5-2 libk5crypto3
",2026-04-13T06:32:12.026828963Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.026828963Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"  libkeyutils1 libkrb5-3 libkrb5support0 libksba8 libldap-2.5-0 libncursesw6
",2026-04-13T06:32:12.0271193Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.0271193Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"  libnghttp2-14 libnpth0 libpsl5 libreadline8 librtmp1 libsasl2-2
",2026-04-13T06:32:12.02815307Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.02815307Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"(Reading database ... 75%",2026-04-13T06:32:12.028320774Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.028320774Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"  libsasl2-modules-db libsqlite3-0 libssh2-1 libssl3 openssl pinentry-curses
",2026-04-13T06:32:12.029927806Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.029927806Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"  readline-common
",2026-04-13T06:32:12.030646711Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.030646711Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"(Reading database ... 80%",2026-04-13T06:32:12.034001939Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.034001939Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"Suggested packages:
  dbus-user-session libpam-systemd pinentry-gnome3 tor parcimonie xloadimage
  scdaemon krb5-doc krb5-user pinentry-doc readline-doc
Recommended packages:
  krb5-locales libldap-common libgpm2 publicsuffix libsasl2-modules
",2026-04-13T06:32:12.035871392Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.035871392Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"(Reading database ... 85%",2026-04-13T06:32:12.038756515Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.038756515Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"(Reading database ... 90%",2026-04-13T06:32:12.043326556Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.043326556Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"(Reading database ... 95%",2026-04-13T06:32:12.048588063Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.048588063Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"(Reading database ... 100%(Reading database ... 6096 files and directories currently installed.)
",2026-04-13T06:32:12.054492434Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.054492434Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"Preparing to unpack .../libssl3_3.0.19-1~deb12u2_amd64.deb ...
",2026-04-13T06:32:12.055574936Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.055574936Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"Unpacking libssl3:amd64 (3.0.19-1~deb12u2) ...
",2026-04-13T06:32:12.068642374Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.068642374Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"Selecting previously unselected package openssl.
",2026-04-13T06:32:12.321061103Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.321061103Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
"Preparing to unpack .../openssl_3.0.19-1~deb12u2_amd64.deb ...
",2026-04-13T06:32:12.323321679Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:12.323321679Z"",""type"":""log"",""vertex"":""sha256:33ccaee03596863dd0291a6f042d1c3ad06dd3e3b8b494726695e7e77210f61d""}"
